Name,Id,Zone,Coord1,Coord2,Line,Type
Mosina/Dworzec Kolejowy,MODWK02,C,16.85167834,52.24150895,693,Bus
Mosina/Dworzec Kolejowy,MODWK02,C,16.85167834,52.24150895,694,Bus
Mosina/Dworzec Kolejowy,MODWK02,C,16.85167834,52.24150895,698,Bus
Mosina/Dworzec Kolejowy,MODWK02,C,16.85167834,52.24150895,699,Bus
Mosina/Dworzec Kolejowy,MODWK02,C,16.85167834,52.24150895,PKS,Bus
Mosina/Dębowa,MODEB01,C,16.84460903,52.23801749,691,Bus
Mosina/Dębowa,MODEB01,C,16.84460903,52.23801749,694,Bus
Mosina/Dębowa,MODEB02,C,16.84484515,52.23829779,691,Bus
Mosina/Długa,MODLU01,C,16.84218879,52.2352053,691,Bus
Mosina/Długa,MODLU01,C,16.84218879,52.2352053,694,Bus
Mosina/Długa,MODLU02,C,16.84230685,52.23537711,691,Bus
Mosina/Jeziorna,MOJEZ01,C,16.82858231,52.24015138,692,Bus
Mosina/Krasickiego Limaro,MOKRA01,C,16.83531176,52.23249241,691,Bus
Mosina/Krasickiego Limaro,MOKRA02,C,16.83584303,52.23237484,691,Bus
Mosina/Krosińska/Sosnowa,MOKRS01,C,16.84849026,52.23087364,694,Bus
Mosina/Leszczyńska/Ogrodowa,MOLOG01,C,16.838706,52.2311359,694,Bus
Mosina/Rondo,MORON01,C,16.84749326,52.24338938,651,Bus
Mosina/Rondo,MORON01,C,16.84749326,52.24338938,692,Bus
Mosina/Rondo,MORON01,C,16.84749326,52.24338938,698,Bus
Mosina/Rondo,MORON01,C,16.84749326,52.24338938,699,Bus
Mosina/Rondo,MORON02,C,16.84760939,52.24334881,651,Bus
Mosina/Rondo,MORON02,C,16.84760939,52.24334881,692,Bus
Mosina/Rondo,MORON02,C,16.84760939,52.24334881,698,Bus
Mosina/Rondo,MORON02,C,16.84760939,52.24334881,699,Bus
Mosina/Rzeczypospolitej Mosińskiej,MORZM03,C,16.85111711,52.25047579,698,Bus
Mosina/Rzeczypospolitej Mosińskiej,MORZM03,C,16.85111711,52.25047579,699,Bus
Mosina/Rzeczypospolitej Mosińskiej,MORZM01,C,16.85148833,52.25101097,651,Bus
Mosina/Rzeczypospolitej Mosińskiej,MORZM02,C,16.85153326,52.25121058,651,Bus
Mosina/Rzeczypospolitej Mosińskiej,MORZM02,C,16.85153326,52.25121058,698,Bus
Mosina/Rzeczypospolitej Mosińskiej,MORZM02,C,16.85153326,52.25121058,699,Bus
Mosina/Sowiniecka/Szkoła,MOSSZ01,C,16.85645935,52.24278243,693,Bus
Mosina/Stadion,MOSTA02,C,16.84099342,52.24497034,692,Bus
Mosina/Stadion,MOSTA01,B,16.84143615,52.24510595,692,Bus
Mosina/Strzelecka Szkoła,MOSZK01,C,16.82971864,52.23326108,691,Bus
Mosina/Strzelecka Szkoła,MOSZK02,C,16.83007283,52.23324299,691,Bus
Mosina/Śremska/GS,MOSGS01,C,16.8501136,52.23442762,694,Bus
Mosina/Śremska/Jasna,MOJAS01,C,16.85172217,52.22928194,694,Bus
Mosina/Śremska/Jasna,MOJAS01,C,16.85172217,52.22928194,PKS,Bus
Mosina/Śremska/Jasna,MOJAS02,C,16.85197305,52.22875739,PKS,Bus
Mosina/Śremska/Leśmiana,MOSLE01,C,16.85077769,52.23198598,694,Bus
Most Dworcowy,MODW71,A,16.91102905,52.40400152,3,Tram
Most Dworcowy,MODW71,A,16.91102905,52.40400152,6,Tram
Most Dworcowy,MODW71,A,16.91102905,52.40400152,7,Tram
Most Dworcowy,MODW71,A,16.91102905,52.40400152,8,Tram
Most Dworcowy,MODW71,A,16.91102905,52.40400152,9,Tram
Most Dworcowy,MODW71,A,16.91102905,52.40400152,10,Tram
Most Dworcowy,MODW71,A,16.91102905,52.40400152,11,Tram
Most Dworcowy,MODW71,A,16.91102905,52.40400152,13,Tram
Most Dworcowy,MODW71,A,16.91102905,52.40400152,16,Tram
Most Dworcowy,MODW71,A,16.91102905,52.40400152,18,Tram
Most Dworcowy,MODW71,A,16.91102905,52.40400152,19,Tram
Most Dworcowy,MODW71,A,16.91102905,52.40400152,201,Tram
Most Dworcowy,MODW72,A,16.911229,52.404136,3,Tram
Most Dworcowy,MODW72,A,16.911229,52.404136,6,Tram
Most Dworcowy,MODW72,A,16.911229,52.404136,7,Tram
Most Dworcowy,MODW72,A,16.911229,52.404136,8,Tram
Most Dworcowy,MODW72,A,16.911229,52.404136,9,Tram
Most Dworcowy,MODW72,A,16.911229,52.404136,10,Tram
Most Dworcowy,MODW72,A,16.911229,52.404136,11,Tram
Most Dworcowy,MODW72,A,16.911229,52.404136,13,Tram
Most Dworcowy,MODW72,A,16.911229,52.404136,16,Tram
Most Dworcowy,MODW72,A,16.911229,52.404136,18,Tram
Most Dworcowy,MODW72,A,16.911229,52.404136,19,Tram
Most Dworcowy,MODW72,A,16.911229,52.404136,38,Tram
Most Dworcowy,MODW72,A,16.911229,52.404136,201,Tram
Most Dworcowy,MODW71,A,16.91102905,52.40400152,213,Bus
Most Dworcowy,MODW71,A,16.91102905,52.40400152,214,Bus
Most Dworcowy,MODW71,A,16.91102905,52.40400152,218,Bus
Most Dworcowy,MODW71,A,16.91102905,52.40400152,223,Bus
Most Dworcowy,MODW71,A,16.91102905,52.40400152,224,Bus
Most Dworcowy,MODW72,A,16.911229,52.404136,213,Bus
Most Dworcowy,MODW72,A,16.911229,52.404136,214,Bus
Most Dworcowy,MODW72,A,16.911229,52.404136,218,Bus
Most Dworcowy,MODW72,A,16.911229,52.404136,223,Bus
Most Dworcowy,MODW72,A,16.911229,52.404136,224,Bus
Most Teatralny,MT72,A,16.91264717,52.41073744,8,Tram
Most Teatralny,MT72,A,16.91264717,52.41073744,18,Tram
Most Teatralny,MT71,A,16.91318503,52.41002163,3,Tram
Most Teatralny,MT71,A,16.91318503,52.41002163,7,Tram
Most Teatralny,MT71,A,16.91318503,52.41002163,8,Tram
Most Teatralny,MT71,A,16.91318503,52.41002163,9,Tram
Most Teatralny,MT71,A,16.91318503,52.41002163,10,Tram
Most Teatralny,MT71,A,16.91318503,52.41002163,11,Tram
Most Teatralny,MT71,A,16.91318503,52.41002163,15,Tram
Most Teatralny,MT71,A,16.91318503,52.41002163,16,Tram
Most Teatralny,MT71,A,16.91318503,52.41002163,18,Tram
Most Teatralny,MT71,A,16.91318503,52.41002163,19,Tram
Most Teatralny,MT44,A,16.91374251,52.41096512,3,Tram
Most Teatralny,MT44,A,16.91374251,52.41096512,7,Tram
Most Teatralny,MT44,A,16.91374251,52.41096512,9,Tram
Most Teatralny,MT44,A,16.91374251,52.41096512,10,Tram
Most Teatralny,MT44,A,16.91374251,52.41096512,11,Tram
Most Teatralny,MT44,A,16.91374251,52.41096512,15,Tram
Most Teatralny,MT44,A,16.91374251,52.41096512,16,Tram
Most Teatralny,MT44,A,16.91374251,52.41096512,19,Tram
Most Teatralny,MT44,A,16.91374251,52.41096512,202,Tram
Most Teatralny,MT73,A,16.9143484,52.41033549,0,Tram
Most Teatralny,MT73,A,16.9143484,52.41033549,7,Tram
Most Teatralny,MT73,A,16.9143484,52.41033549,8,Tram
Most Teatralny,MT73,A,16.9143484,52.41033549,9,Tram
Most Teatralny,MT73,A,16.9143484,52.41033549,16,Tram
Most Teatralny,MT73,A,16.9143484,52.41033549,19,Tram
Most Teatralny,MT73,A,16.9143484,52.41033549,202,Tram
Most Teatralny,MT46,A,16.91444396,52.41163337,12,Tram
Most Teatralny,MT46,A,16.91444396,52.41163337,14,Tram
Most Teatralny,MT46,A,16.91444396,52.41163337,201,Tram
Most Teatralny,MT45,A,16.91470021,52.41157471,12,Tram
Most Teatralny,MT45,A,16.91470021,52.41157471,14,Tram
Most Teatralny,MT45,A,16.91470021,52.41157471,201,Tram
Most Teatralny,MT72,A,16.91264717,52.41073744,216,Bus
Most Teatralny,MT72,A,16.91264717,52.41073744,226,Bus
Most Teatralny,MT02,A,16.91290506,52.41004954,216,Bus
Most Teatralny,MT02,A,16.91290506,52.41004954,226,Bus
Most Teatralny,MT71,A,16.91318503,52.41002163,212,Bus
Most Teatralny,MT71,A,16.91318503,52.41002163,213,Bus
Most Teatralny,MT71,A,16.91318503,52.41002163,214,Bus
Most Teatralny,MT71,A,16.91318503,52.41002163,215,Bus
Most Teatralny,MT71,A,16.91318503,52.41002163,218,Bus
Most Teatralny,MT71,A,16.91318503,52.41002163,222,Bus
Most Teatralny,MT71,A,16.91318503,52.41002163,223,Bus
Most Teatralny,MT71,A,16.91318503,52.41002163,224,Bus
Most Teatralny,MT01,A,16.91394564,52.41091294,218,Bus
Most Teatralny,MT73,A,16.9143484,52.41033549,212,Bus
Most Teatralny,MT73,A,16.9143484,52.41033549,213,Bus
Most Teatralny,MT73,A,16.9143484,52.41033549,214,Bus
Most Teatralny,MT73,A,16.9143484,52.41033549,215,Bus
Most Teatralny,MT73,A,16.9143484,52.41033549,222,Bus
Most Teatralny,MT73,A,16.9143484,52.41033549,223,Bus
Most Teatralny,MT73,A,16.9143484,52.41033549,224,Bus
Most Św. Rocha,MORO72,A,16.94228312,52.40277116,0,Tram
Most Św. Rocha,MORO72,A,16.94228312,52.40277116,2,Tram
Most Św. Rocha,MORO72,A,16.94228312,52.40277116,3,Tram
Most Św. Rocha,MORO72,A,16.94228312,52.40277116,5,Tram
Most Św. Rocha,MORO72,A,16.94228312,52.40277116,6,Tram
Most Św. Rocha,MORO72,A,16.94228312,52.40277116,9,Tram
Most Św. Rocha,MORO72,A,16.94228312,52.40277116,10,Tram
Most Św. Rocha,MORO72,A,16.94228312,52.40277116,11,Tram
Most Św. Rocha,MORO72,A,16.94228312,52.40277116,12,Tram
Most Św. Rocha,MORO72,A,16.94228312,52.40277116,13,Tram
Most Św. Rocha,MORO72,A,16.94228312,52.40277116,14,Tram
Most Św. Rocha,MORO72,A,16.94228312,52.40277116,15,Tram
Most Św. Rocha,MORO72,A,16.94228312,52.40277116,16,Tram
Most Św. Rocha,MORO72,A,16.94228312,52.40277116,18,Tram
Most Św. Rocha,MORO72,A,16.94228312,52.40277116,201,Tram
Most Św. Rocha,MORO72,A,16.94228312,52.40277116,202,Tram
Most Św. Rocha,MORO71,A,16.94237261,52.40266115,2,Tram
Most Św. Rocha,MORO71,A,16.94237261,52.40266115,3,Tram
Most Św. Rocha,MORO71,A,16.94237261,52.40266115,5,Tram
Most Św. Rocha,MORO71,A,16.94237261,52.40266115,6,Tram
Most Św. Rocha,MORO71,A,16.94237261,52.40266115,10,Tram
Most Św. Rocha,MORO71,A,16.94237261,52.40266115,12,Tram
Most Św. Rocha,MORO71,A,16.94237261,52.40266115,13,Tram
Most Św. Rocha,MORO71,A,16.94237261,52.40266115,14,Tram
Most Św. Rocha,MORO71,A,16.94237261,52.40266115,15,Tram
Most Św. Rocha,MORO71,A,16.94237261,52.40266115,16,Tram
Most Św. Rocha,MORO71,A,16.94237261,52.40266115,18,Tram
Most Św. Rocha,MORO71,A,16.94237261,52.40266115,201,Tram
Most Św. Rocha,MORO71,A,16.94237261,52.40266115,202,Tram
Most Św. Rocha,MORO01,A,16.94061475,52.40226804,174,Bus
Most Św. Rocha,MORO01,A,16.94061475,52.40226804,176,Bus
Most Św. Rocha,MORO01,A,16.94061475,52.40226804,190,Bus
Most Św. Rocha,MORO01,A,16.94061475,52.40226804,603,Bus
Most Św. Rocha,MORO72,A,16.94228312,52.40277116,100,Bus
Most Św. Rocha,MORO72,A,16.94228312,52.40277116,211,Bus
Most Św. Rocha,MORO72,A,16.94228312,52.40277116,220,Bus
Most Św. Rocha,MORO72,A,16.94228312,52.40277116,221,Bus
Most Św. Rocha,MORO71,A,16.94237261,52.40266115,211,Bus
Most Św. Rocha,MORO71,A,16.94237261,52.40266115,220,Bus
Most Św. Rocha,MORO71,A,16.94237261,52.40266115,221,Bus
Mostowa,MOST01,A,16.93963706,52.40487038,174,Bus
Mostowa,MOST01,A,16.93963706,52.40487038,176,Bus
Mostowa,MOST01,A,16.93963706,52.40487038,190,Bus
Mostowa,MOST01,A,16.93963706,52.40487038,211,Bus
Mostowa,MOST01,A,16.93963706,52.40487038,220,Bus
Mostowa,MOST01,A,16.93963706,52.40487038,221,Bus
Mostowa,MOST01,A,16.93963706,52.40487038,603,Bus
Mościenica/Jesienna,MSJES01,C,17.05847563,52.25654093,596,Bus
Mościenica/Osiedle,MSOSI01,C,17.05474197,52.25083737,596,Bus
Mrowino/Gniewka,MRGNI02,B,16.71855068,52.51537949,891,Bus
Mrowino/Gniewka,MRGNI01,B,16.71969458,52.51501241,891,Bus
Mrowino/Kopernika,MRKOP02,B,16.70249024,52.51254516,891,Bus
Mrowino/Leszka,MRLES02,B,16.72464485,52.51381044,891,Bus
Mrowino/Leszka,MRLES01,B,16.7253388,52.51378269,891,Bus
Mrowino/Park,MRPAR02,B,16.7051639,52.51795152,891,Bus
Mrowino/Park,MRPAR01,B,16.70535994,52.51802871,891,Bus
Mrowino/Szkoła,MRSZA04,B,16.69859767,52.51433126,891,Bus
Mrowino/Szkoła,MRSZA01,B,16.69861386,52.51366337,832,Bus
Mrowino/Szkoła,MRSZA01,B,16.69861386,52.51366337,891,Bus
Mrowino/Szkoła,MRSZA02,B,16.69967954,52.5132105,832,Bus
Mrowino/Towarowa,MRTOW01,B,16.70647206,52.5069663,832,Bus
Mrowino/Towarowa,MRTOW02,B,16.70691276,52.50598811,832,Bus
Mrągowska,MRAG02,A,16.86483467,52.38126798,145,Bus
Mrągowska,MRAG02,A,16.86483467,52.38126798,164,Bus
Mrągowska,MRAG02,A,16.86483467,52.38126798,179,Bus
Mrągowska,MRAG02,A,16.86483467,52.38126798,212,Bus
Mrągowska,MRAG02,A,16.86483467,52.38126798,222,Bus
Mrągowska,MRAG02,A,16.86483467,52.38126798,223,Bus
Mrągowska,MRAG01,A,16.8650648,52.3823134,145,Bus
Mrągowska,MRAG01,A,16.8650648,52.3823134,164,Bus
Mrągowska,MRAG01,A,16.8650648,52.3823134,179,Bus
Mrągowska,MRAG01,A,16.8650648,52.3823134,212,Bus
Mrągowska,MRAG01,A,16.8650648,52.3823134,223,Bus
Murawa,MURA42,A,16.9358033,52.42689846,7,Tram
Murawa,MURA42,A,16.9358033,52.42689846,19,Tram
Murawa,MURA41,A,16.93596535,52.42695042,7,Tram
Murawa,MURA41,A,16.93596535,52.42695042,19,Tram
Muzeum Broni Pancernej,MBP91,A,16.84747199,52.42717199,102,Bus
Młodasko/,MLMLO01,C,16.540278,52.477722,886,Bus
Młodasko/,MLMLO02,C,16.542592,52.476483,886,Bus
Nad Jeziorem,NJEZ01,A,16.79438005,52.47329316,186,Bus
Nad Jeziorem,NJEZ01,A,16.79438005,52.47329316,219,Bus
Nad Jeziorem,NJEZ01,A,16.79438005,52.47329316,833,Bus
Nad Jeziorem,NJEZ01,A,16.79438005,52.47329316,834,Bus
Nad Jeziorem,NJEZ01,A,16.79438005,52.47329316,835,Bus
Nad Jeziorem,NJEZ01,A,16.79438005,52.47329316,836,Bus
Nad Jeziorem,NJEZ01,A,16.79438005,52.47329316,837,Bus
Nad Jeziorem,NJEZ02,A,16.79494311,52.47281737,186,Bus
Nad Jeziorem,NJEZ02,A,16.79494311,52.47281737,219,Bus
Nad Jeziorem,NJEZ02,A,16.79494311,52.47281737,833,Bus
Nad Jeziorem,NJEZ02,A,16.79494311,52.47281737,834,Bus
Nad Jeziorem,NJEZ02,A,16.79494311,52.47281737,835,Bus
Nad Jeziorem,NJEZ02,A,16.79494311,52.47281737,836,Bus
Nad Jeziorem,NJEZ02,A,16.79494311,52.47281737,837,Bus
Nad Krzesinką,NKRZ01,A,17.0085508,52.33618755,511,Bus
Nad Krzesinką,NKRZ02,A,17.00972237,52.33585931,511,Bus
Nad Wierzbakiem,NADW41,A,16.9080444,52.42142339,9,Tram
Nad Wierzbakiem,NADW41,A,16.9080444,52.42142339,11,Tram
Nad Wierzbakiem,NADW42,A,16.90810357,52.42131266,9,Tram
Nad Wierzbakiem,NADW42,A,16.90810357,52.42131266,11,Tram
Nad Wierzbakiem,NADW01,A,16.90835361,52.42079274,160,Bus
Nad Wierzbakiem,NADW01,A,16.90835361,52.42079274,164,Bus
Nad Wierzbakiem,NADW01,A,16.90835361,52.42079274,191,Bus
Nad Wierzbakiem,NADW01,A,16.90835361,52.42079274,216,Bus
Nad Wierzbakiem,NADW01,A,16.90835361,52.42079274,226,Bus
Nad Wierzbakiem,NADW02,A,16.90862024,52.42073921,160,Bus
Nad Wierzbakiem,NADW02,A,16.90862024,52.42073921,164,Bus
Nad Wierzbakiem,NADW02,A,16.90862024,52.42073921,191,Bus
Nad Wierzbakiem,NADW02,A,16.90862024,52.42073921,216,Bus
Nad Wierzbakiem,NADW02,A,16.90862024,52.42073921,226,Bus
Nagietkowa,NAWA02,A,16.81300868,52.38926229,177,Bus
Nagietkowa,NAWA02,A,16.81300868,52.38926229,224,Bus
Nagietkowa,NAWA02,A,16.81300868,52.38926229,257,Bus
Nagietkowa,NAWA02,A,16.81300868,52.38926229,727,Bus
Nagietkowa,NAWA02,A,16.81300868,52.38926229,803,Bus
Nagietkowa,NAWA01,A,16.81336375,52.3888545,177,Bus
Nagietkowa,NAWA01,A,16.81336375,52.3888545,214,Bus
Nagietkowa,NAWA01,A,16.81336375,52.3888545,224,Bus
Nagietkowa,NAWA01,A,16.81336375,52.3888545,257,Bus
Nagietkowa,NAWA01,A,16.81336375,52.3888545,727,Bus
Nagietkowa,NAWA01,A,16.81336375,52.3888545,803,Bus
Nagradowice/Ośrodek Zdrowia,NGOZD01,B,17.14733025,52.32080879,432,Bus
Nagradowice/Ośrodek Zdrowia,NGOZD02,B,17.14743246,52.32068738,432,Bus
Nagradowice/Park,NGPAR02,B,17.1497962,52.32012326,432,Bus
Nagradowice/Park,NGPAR02,B,17.1497962,52.32012326,488,Bus
Napachanie/Kobylnicka,NAKOB01,B,16.72842273,52.48446924,821,Bus
Napachanie/Kobylnicka,NAKOB03,B,16.72855555,52.48389376,836,Bus
Napachanie/Kobylnicka,NAKOB02,B,16.72916061,52.48412755,821,Bus
Napachanie/Kobylnicka,NAKOB02,B,16.72916061,52.48412755,836,Bus
Napachanie/Kobylnicka,NAKOB02,B,16.72916061,52.48412755,889,Bus
Napachanie/Kokoszczyńska,NAKOK02,B,16.7188008,52.4837319,821,Bus
Napachanie/Kokoszczyńska,NAKOK02,B,16.7188008,52.4837319,882,Bus
Napachanie/Kokoszczyńska,NAKOK02,B,16.7188008,52.4837319,889,Bus
Napachanie/Kokoszczyńska,NAKOK01,B,16.71973052,52.48419948,821,Bus
Napachanie/Kokoszczyńska,NAKOK01,B,16.71973052,52.48419948,882,Bus
Napachanie/Park,NAPAR01,B,16.728212,52.486394,832,Bus
Napachanie/Park,NAPAR01,B,16.728212,52.486394,882,Bus
Napachanie/Park,NAPAR02,B,16.72859,52.486643,832,Bus
Napachanie/Park,NAPAR02,B,16.72859,52.486643,882,Bus
Napachanie/Starzyńska,NASTA01,B,16.731465,52.489296,832,Bus
Napachanie/Starzyńska,NASTA01,B,16.731465,52.489296,882,Bus
Napachanie/Starzyńska,NASTA02,B,16.731786,52.489737,832,Bus
Napachanie/Starzyńska,NASTA02,B,16.731786,52.489737,882,Bus
Naramowice,NARA72,A,16.9451523,52.44558038,3,Tram
Naramowice,NARA72,A,16.9451523,52.44558038,10,Tram
Naramowice,NARA71,A,16.94513755,52.44585937,3,Tram
Naramowice,NARA71,A,16.94513755,52.44585937,10,Tram
Naramowice,NARA71,A,16.94513755,52.44585937,146,Bus
Naramowice,NARA71,A,16.94513755,52.44585937,167,Bus
Naramowice,NARA71,A,16.94513755,52.44585937,169,Bus
Naramowice,NARA71,A,16.94513755,52.44585937,214,Bus
Naramowice,NARA71,A,16.94513755,52.44585937,218,Bus
Naramowice,NARA71,A,16.94513755,52.44585937,224,Bus
Naramowice,NARA71,A,16.94513755,52.44585937,911,Bus
Naramowice,NARA72,A,16.9451523,52.44558038,146,Bus
Naramowice,NARA72,A,16.9451523,52.44558038,167,Bus
Naramowice,NARA72,A,16.9451523,52.44558038,169,Bus
Naramowice,NARA72,A,16.9451523,52.44558038,214,Bus
Naramowice,NARA72,A,16.9451523,52.44558038,218,Bus
Naramowice,NARA72,A,16.9451523,52.44558038,224,Bus
Naramowice,NARA72,A,16.9451523,52.44558038,911,Bus
Niedziałkowskiego,NIED01,A,16.91852367,52.39835005,171,Bus
Niedziałkowskiego,NIED02,A,16.91867417,52.39852678,171,Bus
Niestachowska,NIES02,A,16.89431419,52.42144919,182,Bus
Niestachowska,NIES02,A,16.89431419,52.42144919,193,Bus
Niestachowska,NIES02,A,16.89431419,52.42144919,835,Bus
Niestachowska,NIES02,A,16.89431419,52.42144919,836,Bus
Niestachowska,NIES02,A,16.89431419,52.42144919,837,Bus
Niestachowska,NIES04,A,16.89482901,52.41986051,191,Bus
Niestachowska,NIES03,A,16.89482901,52.42000459,191,Bus
Niestachowska,NIES01,A,16.89486428,52.4213493,182,Bus
Niestachowska,NIES01,A,16.89486428,52.4213493,193,Bus
Niestachowska,NIES01,A,16.89486428,52.4213493,835,Bus
Niestachowska,NIES01,A,16.89486428,52.4213493,836,Bus
Niestachowska,NIES01,A,16.89486428,52.4213493,837,Bus
Niezłomnych,NIEZ02,A,16.92083962,52.40302306,212,Bus
Niezłomnych,NIEZ02,A,16.92083962,52.40302306,222,Bus
Nowe Zoo,ZOO02,A,16.99289658,52.4003671,100,Bus
Nowe Zoo,ZOO02,A,16.99289658,52.4003671,184,Bus
Nowowiejskiego,NOGO01,A,16.91961765,52.41519536,160,Bus
Nowowiejskiego,NOGO02,A,16.91967018,52.41482217,100,Bus
Nowowiejskiego,NOGO02,A,16.91967018,52.41482217,160,Bus
Obodrzycka,OBOD01,A,16.95744818,52.37152119,174,Bus
Obodrzycka,OBOD02,A,16.95806604,52.37166069,174,Bus
Obornicka,OBOR02,A,16.90806764,52.44611474,178,Bus
Obornicka,OBOR01,A,16.90859292,52.44552764,178,Bus
Ognik,OGNI02,A,16.8676297,52.40772379,148,Bus
Ognik,OGNI02,A,16.8676297,52.40772379,191,Bus
Ognik,OGNI02,A,16.8676297,52.40772379,193,Bus
Ognik,OGNI02,A,16.8676297,52.40772379,222,Bus
Ognik,OGNI01,A,16.86804414,52.4072669,148,Bus
Ognik,OGNI01,A,16.86804414,52.4072669,191,Bus
Ognik,OGNI01,A,16.86804414,52.4072669,193,Bus
Ognik,OGNI01,A,16.86804414,52.4072669,222,Bus
Ogrody,OGDY41,A,16.88246267,52.41705364,2,Tram
Ogrody,OGDY41,A,16.88246267,52.41705364,7,Tram
Ogrody,OGDY41,A,16.88246267,52.41705364,8,Tram
Ogrody,OGDY41,A,16.88246267,52.41705364,18,Tram
Ogrody,OGDY42,A,16.88290249,52.41636282,2,Tram
Ogrody,OGDY42,A,16.88290249,52.41636282,7,Tram
Ogrody,OGDY42,A,16.88290249,52.41636282,8,Tram
Ogrody,OGDY42,A,16.88290249,52.41636282,18,Tram
Ogrody,OGDY04,A,16.88109428,52.41788479,156,Bus
Ogrody,OGDY04,A,16.88109428,52.41788479,186,Bus
Ogrody,OGDY04,A,16.88109428,52.41788479,833,Bus
Ogrody,OGDY04,A,16.88109428,52.41788479,834,Bus
Ogrody,OGDY12,A,16.88141439,52.41629438,121,Bus
Ogrody,OGDY12,A,16.88141439,52.41629438,729,Bus
Ogrody,OGDY12,A,16.88141439,52.41629438,801,Bus
Ogrody,OGDY12,A,16.88141439,52.41629438,802,Bus
Ogrody,OGDY12,A,16.88141439,52.41629438,803,Bus
Ogrody,OGDY12,A,16.88141439,52.41629438,804,Bus
Ogrody,OGDY12,A,16.88141439,52.41629438,811,Bus
Ogrody,OGDY12,A,16.88141439,52.41629438,812,Bus
Ogrody,OGDY12,A,16.88141439,52.41629438,813,Bus
Ogrody,OGDY12,A,16.88141439,52.41629438,821,Bus
Ogrody,OGDY12,A,16.88141439,52.41629438,835,Bus
Ogrody,OGDY12,A,16.88141439,52.41629438,836,Bus
Ogrody,OGDY12,A,16.88141439,52.41629438,837,Bus
Ogrody,OGDY01,A,16.88180946,52.41690676,102,Bus
Ogrody,OGDY01,A,16.88180946,52.41690676,121,Bus
Ogrody,OGDY01,A,16.88180946,52.41690676,156,Bus
Ogrody,OGDY01,A,16.88180946,52.41690676,182,Bus
Ogrody,OGDY01,A,16.88180946,52.41690676,186,Bus
Ogrody,OGDY01,A,16.88180946,52.41690676,191,Bus
Ogrody,OGDY01,A,16.88180946,52.41690676,193,Bus
Ogrody,OGDY01,A,16.88180946,52.41690676,219,Bus
Ogrody,OGDY01,A,16.88180946,52.41690676,258,Bus
Ogrody,OGDY01,A,16.88180946,52.41690676,729,Bus
Ogrody,OGDY01,A,16.88180946,52.41690676,833,Bus
Ogrody,OGDY01,A,16.88180946,52.41690676,834,Bus
Ogrody,OGDY02,A,16.88224577,52.41692884,219,Bus
Ogrody,OGDY02,A,16.88224577,52.41692884,258,Bus
Ogrody,OGDY02,A,16.88224577,52.41692884,801,Bus
Ogrody,OGDY02,A,16.88224577,52.41692884,802,Bus
Ogrody,OGDY02,A,16.88224577,52.41692884,803,Bus
Ogrody,OGDY02,A,16.88224577,52.41692884,804,Bus
Ogrody,OGDY02,A,16.88224577,52.41692884,811,Bus
Ogrody,OGDY02,A,16.88224577,52.41692884,812,Bus
Ogrody,OGDY02,A,16.88224577,52.41692884,813,Bus
Ogrody,OGDY02,A,16.88224577,52.41692884,821,Bus
Ogrody,OGDY06,A,16.88375,52.41704,102,Bus
Ogrody,OGDY06,A,16.88375,52.41704,182,Bus
Ogrody,OGDY06,A,16.88375,52.41704,191,Bus
Ogrody,OGDY06,A,16.88375,52.41704,193,Bus
Ogrody,OGDY06,A,16.88375,52.41704,835,Bus
Ogrody,OGDY06,A,16.88375,52.41704,836,Bus
Ogrody,OGDY06,A,16.88375,52.41704,837,Bus
Okopowa,OKOP02,A,16.94322866,52.36695571,189,Bus
Okopowa,OKOP02,A,16.94322866,52.36695571,211,Bus
Okopowa,OKOP02,A,16.94322866,52.36695571,221,Bus
Okopowa,OKOP01,A,16.94424752,52.36687068,189,Bus
Okopowa,OKOP01,A,16.94424752,52.36687068,211,Bus
Okrzei,OKEI01,A,16.8853534,52.3615329,149,Bus
Okrzei,OKEI02,A,16.8857784,52.3611998,149,Bus
Okulickiego,OKUL01,A,16.88076818,52.359996,175,Bus
Okulickiego,OKUL01,A,16.88076818,52.359996,213,Bus
Okulickiego,OKUL02,A,16.88130932,52.35936891,175,Bus
Okulickiego,OKUL02,A,16.88130932,52.35936891,213,Bus
Oliwkowa,OLIW01,A,17.01935531,52.35982413,154,Bus
Oliwkowa,OLIW01,A,17.01935531,52.35982413,220,Bus
Oliwkowa,OLIW01,A,17.01935531,52.35982413,431,Bus
Oliwkowa,OLIW01,A,17.01935531,52.35982413,432,Bus
Oliwkowa,OLIW01,A,17.01935531,52.35982413,433,Bus
Oliwkowa,OLIW02,A,17.01995924,52.35964457,154,Bus
Oliwkowa,OLIW02,A,17.01995924,52.35964457,431,Bus
Oliwkowa,OLIW02,A,17.01995924,52.35964457,432,Bus
Oliwkowa,OLIW02,A,17.01995924,52.35964457,433,Bus
Opalenicka,OPAL01,A,16.88734941,52.40490463,145,Bus
Opalenicka,OPAL01,A,16.88734941,52.40490463,169,Bus
Opalenicka,OPAL02,A,16.88751522,52.40478127,145,Bus
Opalenicka,OPAL02,A,16.88751522,52.40478127,169,Bus
Opieńskiego,OPIE02,A,16.92173508,52.45990413,174,Bus
Opieńskiego,OPIE02,A,16.92173508,52.45990413,191,Bus
Opieńskiego,OPIE02,A,16.92173508,52.45990413,198,Bus
Opieńskiego,OPIE02,A,16.92173508,52.45990413,218,Bus
